Campanha,Conjunto_Anuncios,Anuncio,Status_Veiculacao,Nivel_Veiculacao,Config_Atribuicao,Tipo_Resultado,Resultados,Alcance,Impressoes,Custo_Resultado,Qualidade,Taxa_Engajamento,Taxa_Conversao,Investimento,Frequencia,Cliques_Link,CPC,Cliques_Link_Unicos,CTR_Unico,Custo_Clique_Unico,Cadastros,Custo_Cadastro,Inicio_Relatorios,Fim_Relatorios,CPA,Apelido
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JUNHO,GERAL|IDENTIFICACAO|19-06-VAGAS-FALSAS-FB,FOTO|HABITOS|19-06-VAGAS-FALSAS-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1459.0,9154,13541,0.21,–,–,–,312.0,1.47924405,30.0,10.4,29.0,0.3168014,0.20233463,0.0,,2023-06-01,2023-11-30,312.0,MUDE1HABITO|2023-JUNHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Alcance,1413380.0,1413380,3049212,4.23,–,–,–,5980.0,2.15739009,1248.0,4.79166667,1241.0,0.0878037,1.23045267,0.0,,2023-06-01,2023-11-30,5980.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|21-11-GESTACAO-SAUDAVEL-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,724542.0,724542,724542,2.07,–,–,–,1500.0,1.0,536.0,2.79850746,535.0,0.07383975,2.21565731,0.0,,2023-06-01,2023-11-30,1500.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|21-11-GESTACAO-SAUDAVEL-IG,VIDEO|HABITOS|21-11-GESTACAO-SAUDAVEL-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,724542.0,724542,724542,2.07,Acima da média,–,–,1500.0,1.0,536.0,2.79850746,535.0,0.07383975,2.21565731,0.0,,2023-06-01,2023-11-30,1500.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|14-11-DIA-MUNDIAL-DIABETES-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,372280.0,372280,383602,2.15,–,–,–,800.0,1.03041259,2.0,400.0,2.0,0.00053723,0.78354554,0.0,,2023-06-01,2023-11-30,800.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|14-11-DIA-MUNDIAL-DIABETES-FB,FOTO|HABITOS|14-11-DIA-MUNDIAL-DIABETES-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,372280.0,372280,383602,2.15,–,–,–,800.0,1.03041259,2.0,400.0,2.0,0.00053723,0.78354554,0.0,,2023-06-01,2023-11-30,800.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|21-11-QUAL-HABITO-VOCE-QUER-MUDAR-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,285035.0,285035,299830,2.11,–,–,–,600.0,1.05190591,3.0,200.0,3.0,0.0010525,0.90634441,0.0,,2023-06-01,2023-11-30,600.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|21-11-QUAL-HABITO-VOCE-QUER-MUDAR-FB,FOTO|HABITOS|21-11-QUAL-HABITO-VOCE-QUER-MUDAR-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,285035.0,285035,299830,2.11,–,–,–,600.0,1.05190591,3.0,200.0,3.0,0.0010525,0.90634441,0.0,,2023-06-01,2023-11-30,600.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|23-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,239527.0,239527,248305,2.5,–,–,–,600.0,1.03664723,35.0,17.14285714,35.0,0.01461213,1.16731518,0.0,,2023-06-01,2023-11-30,600.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|23-11-NOVEMBRO-AZUL-FB,VIDEO|HABITOS|23-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,239527.0,239527,248305,2.5,–,–,–,600.0,1.03664723,35.0,17.14285714,35.0,0.01461213,1.16731518,0.0,,2023-06-01,2023-11-30,600.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|07-10-E-BOM-SABER-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,380627.0,380627,380627,1.58,–,–,–,600.0,1.0,256.0,2.34375,254.0,0.066732,1.8404908,0.0,,2023-06-01,2023-11-30,600.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|07-10-E-BOM-SABER-STORY-IG,FOTO|HABITOS|07-10-E-BOM-SABER-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,380627.0,380627,380627,1.58,Acima da média,–,–,600.0,1.0,256.0,2.34375,254.0,0.066732,1.8404908,0.0,,2023-06-01,2023-11-30,600.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|02-10-NOVEMBRO-AZUL-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,303432.0,303432,303432,1.65,–,–,–,500.0,1.0,197.0,2.53807107,197.0,0.06492394,2.10084034,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|02-10-NOVEMBRO-AZUL-STORY-IG,CARROSSEL|HABITOS|02-10-NOVEMBRO-AZUL-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,303432.0,303432,303432,1.65,Na média,–,–,500.0,1.0,197.0,2.53807107,197.0,0.06492394,2.10084034,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|16-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,201754.0,201754,206644,2.38,–,–,–,480.0,1.02423744,80.0,6.0,80.0,0.03965225,1.15107914,0.0,,2023-06-01,2023-11-30,480.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|16-11-NOVEMBRO-AZUL-FB,FOTO|HABITOS|16-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,201754.0,201754,206644,2.38,–,–,–,480.0,1.02423744,80.0,6.0,80.0,0.03965225,1.15107914,0.0,,2023-06-01,2023-11-30,480.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|02-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,159448.0,159448,162172,1.88,–,–,–,300.0,1.01708394,61.0,4.91803279,59.0,0.03700266,0.94339623,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|02-11-NOVEMBRO-AZUL-FB,FOTO|HABITOS|02-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,159448.0,159448,162172,1.88,–,–,–,300.0,1.01708394,61.0,4.91803279,59.0,0.03700266,0.94339623,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|06-11-DORMIR-E-SEU-PRIMEIRO-HABITO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,131348.0,131348,133156,2.28,–,–,–,300.0,1.01376496,0.0,,,,1.53061224,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|06-11-DORMIR-E-SEU-PRIMEIRO-HABITO-FB,FOTO|HABITOS|06-11-DORMIR-E-SEU-PRIMEIRO-HABITO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,131348.0,131348,133156,2.28,–,–,–,300.0,1.01376496,0.0,,,,1.53061224,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|09-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,203783.0,203783,206902,1.47,–,–,–,300.0,1.0153055,78.0,3.84615385,77.0,0.03778529,0.58365759,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|09-11-NOVEMBRO-AZUL-FB,FOTO|HABITOS|09-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,203783.0,203783,206902,1.47,–,–,–,300.0,1.0153055,78.0,3.84615385,77.0,0.03778529,0.58365759,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Alcance,1305352.0,1305352,2711900,3.4,–,–,–,4434.05,2.07752392,1190.0,3.72609244,1185.0,0.09078011,1.05976338,0.0,,2023-06-01,2023-11-30,4434.05,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|IDENTIFICACAO|03-07-BENEFICIOS-DE-TER-UM-PET-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,725344.0,725344,725344,1.38,–,–,–,1000.0,1.0,401.0,2.49376559,399.0,0.05500838,1.73611111,0.0,,2023-06-01,2023-11-30,1000.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|IDENTIFICACAO|03-07-BENEFICIOS-DE-TER-UM-PET-STORY-IG,VIDEO|HABITOS|03-07-BENEFICIOS-DE-TER-UM-PET-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,725344.0,725344,725344,1.38,–,–,–,1000.0,1.0,401.0,2.49376559,399.0,0.05500838,1.73611111,0.0,,2023-06-01,2023-11-30,1000.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,341312.0,341312,346115,2.34,–,–,–,800.0,1.01407217,206.0,3.88349515,205.0,0.06006235,1.74672489,0.0,,2023-06-01,2023-11-30,800.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-IG,VIDEO|HABITOS|07-07-MARINA-MORAIS-BEIJINHO-FIT-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,341312.0,341312,346115,2.34,–,–,–,800.0,1.01407217,206.0,3.88349515,205.0,0.06006235,1.74672489,0.0,,2023-06-01,2023-11-30,800.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,522892.0,522892,522892,1.34,–,–,–,700.0,1.0,313.0,2.23642173,312.0,0.05966815,1.59090909,0.0,,2023-06-01,2023-11-30,700.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-STORY-IG,VIDEO|HABITOS|07-07-MARINA-MORAIS-BEIJINHO-FIT-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,522892.0,522892,522892,1.34,–,–,–,700.0,1.0,313.0,2.23642173,312.0,0.05966815,1.59090909,0.0,,2023-06-01,2023-11-30,700.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,290685.0,290685,297489,1.65,–,–,–,480.0,1.02340678,0.0,,,,0.54919908,0.0,,2023-06-01,2023-11-30,480.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-FB,VIDEO|HABITOS|07-07-MARINA-MORAIS-BEIJINHO-FIT-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,290685.0,290685,297489,1.65,–,–,–,480.0,1.02340678,0.0,,,,0.54919908,0.0,,2023-06-01,2023-11-30,480.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|14-07-BRUNO-FRANGO-CROCANTE-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,236417.0,236417,246915,1.84,–,–,–,434.05,1.04440459,0.0,,,,0.59786501,0.0,,2023-06-01,2023-11-30,434.05,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|14-07-BRUNO-FRANGO-CROCANTE-FB,VIDEO|HABITOS|14-07-BRUNO-FRANGO-CROCANTE-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,236417.0,236417,246915,1.84,–,–,–,434.05,1.04440459,0.0,,,,0.59786501,0.0,,2023-06-01,2023-11-30,434.05,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,195359.0,195359,201201,2.15,–,–,–,420.0,1.02990392,2.0,210.0,2.0,0.00102376,0.62593145,0.0,,2023-06-01,2023-11-30,420.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-FB,VIDEO|HABITOS|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,195359.0,195359,201201,2.15,–,–,–,420.0,1.02990392,2.0,210.0,2.0,0.00102376,0.62593145,0.0,,2023-06-01,2023-11-30,420.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,188127.0,188127,188844,2.13,–,–,–,400.0,1.00381126,116.0,3.44827586,116.0,0.06166047,1.52091255,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-IG,VIDEO|HABITOS|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,188127.0,188127,188844,2.13,–,–,–,400.0,1.00381126,116.0,3.44827586,116.0,0.06166047,1.52091255,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,180419.0,180419,183100,1.11,–,–,–,200.0,1.01485985,152.0,1.31578947,152.0,0.08424833,1.05820106,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-STORY-IG,VIDEO|HABITOS|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,180419.0,180419,183100,1.11,–,–,–,200.0,1.01485985,152.0,1.31578947,152.0,0.08424833,1.05820106,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Alcance,1173470.0,1173470,2929894,3.66,–,–,–,4300.0,2.49677793,1400.0,3.07142857,1394.0,0.11879298,1.59200296,0.0,,2023-06-01,2023-11-30,4300.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|05-09-E-BOM-SABER-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,395522.0,395522,404995,1.26,–,–,–,500.0,1.02395063,226.0,2.21238938,225.0,0.05688685,1.77935943,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|05-09-E-BOM-SABER-STORY-IG,CARROSSEL|HABITOS|05-09-E-BOM-SABER-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,395522.0,395522,404995,1.26,–,–,–,500.0,1.02395063,226.0,2.21238938,225.0,0.05688685,1.77935943,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,376769.0,376769,378257,1.33,–,–,–,500.0,1.00394937,218.0,2.29357798,218.0,0.05786039,1.70068027,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-STORY-IG,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,376769.0,376769,378257,1.33,–,–,–,500.0,1.00394937,218.0,2.29357798,218.0,0.05786039,1.70068027,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,281856.0,281856,292028,1.77,–,–,–,500.0,1.03608935,289.0,1.73010381,286.0,0.10147025,1.07526882,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-FB,VIDEO|HABITOS|18-09-BATATA-ROSTI-SEM-GLUTEN-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,281856.0,281856,292028,1.77,–,–,–,500.0,1.03608935,289.0,1.73010381,286.0,0.10147025,1.07526882,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,330420.0,330420,330420,1.51,–,–,–,500.0,1.0,173.0,2.89017341,173.0,0.05235761,2.25225225,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-STORY-IG,VIDEO|HABITOS|18-09-BATATA-ROSTI-SEM-GLUTEN-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,330420.0,330420,330420,1.51,–,–,–,500.0,1.0,173.0,2.89017341,173.0,0.05235761,2.25225225,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|22-09-DIA-MUNDIAL-SEM-CARRO-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,255355.0,255355,265531,1.96,–,–,–,500.0,1.0398504,170.0,2.94117647,169.0,0.06618237,2.29357798,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|22-09-DIA-MUNDIAL-SEM-CARRO-STORY-IG,CARROSSEL|HABITOS|22-09-DIA-MUNDIAL-SEM-CARRO-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,255355.0,255355,265531,1.96,–,–,–,500.0,1.0398504,170.0,2.94117647,169.0,0.06618237,2.29357798,0.0,,2023-06-01,2023-11-30,500.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|19-09-DIA-DO-ORTOPEDISTA-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,185308.0,185308,185308,2.16,–,–,–,400.0,1.0,118.0,3.38983051,118.0,0.06367777,2.56410256,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|19-09-DIA-DO-ORTOPEDISTA-STORY-IG,FOTO|HABITOS|19-09-DIA-DO-ORTOPEDISTA-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,185308.0,185308,185308,2.16,–,–,–,400.0,1.0,118.0,3.38983051,118.0,0.06367777,2.56410256,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,239491.0,239491,239491,1.25,–,–,–,300.0,1.0,36.0,8.33333333,36.0,0.01503188,3.0,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,239491.0,239491,239491,1.25,–,–,–,300.0,1.0,36.0,8.33333333,36.0,0.01503188,3.0,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,235122.0,235122,244712,1.28,–,–,–,300.0,1.04078734,0.0,,,,0.47169811,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-SETEMBRO
